year,quarter,state,state_code,state_full,HPI_state
2018,4,AZ,4,Arizona,418.25
1975,1,CA,6,California,41.610001
1975,2,CA,6,California,42.759998
1975,3,CA,6,California,44.240002
1975,4,CA,6,California,45.84
1976,1,CA,6,California,47.73
1976,2,CA,6,California,50.220001
1976,3,CA,6,California,53.540001
1976,4,CA,6,California,55.470001
1977,1,CA,6,California,57.990002
1977,2,CA,6,California,62.959999
1977,3,CA,6,California,67.910004
1977,4,CA,6,California,70.610001
1978,1,CA,6,California,73.18
1978,2,CA,6,California,75.959999
1978,3,CA,6,California,78.589996
1978,4,CA,6,California,81.629997
1979,1,CA,6,California,84.830002
1979,2,CA,6,California,88.580002
1979,3,CA,6,California,93.080002
1979,4,CA,6,California,96.330002
1980,1,CA,6,California,100
1980,2,CA,6,California,102.9
1980,3,CA,6,California,106.58
1980,4,CA,6,California,108.4
1981,1,CA,6,California,110.66
1981,2,CA,6,California,113.11
1981,3,CA,6,California,116.52
1981,4,CA,6,California,117.8
1982,1,CA,6,California,115.33
1982,2,CA,6,California,116.45
1982,3,CA,6,California,117.02
1982,4,CA,6,California,116.95
1983,1,CA,6,California,117.78
1983,2,CA,6,California,117.75
1983,3,CA,6,California,117.55
1983,4,CA,6,California,117.97
1984,1,CA,6,California,119.76
1984,2,CA,6,California,120.38
1984,3,CA,6,California,121.85
1984,4,CA,6,California,122.93
1985,1,CA,6,California,124.67
1985,2,CA,6,California,126.49
1985,3,CA,6,California,129.32001
1985,4,CA,6,California,130.72
1986,1,CA,6,California,132.39
1986,2,CA,6,California,134.94
1986,3,CA,6,California,137.87
1986,4,CA,6,California,141.21001
1987,1,CA,6,California,144.85001
1987,2,CA,6,California,148.37
1987,3,CA,6,California,153.06
1987,4,CA,6,California,157.39
1988,1,CA,6,California,163.14999
1988,2,CA,6,California,169.89999
1988,3,CA,6,California,177.98
1988,4,CA,6,California,187.78999
1989,1,CA,6,California,196.53999
1989,2,CA,6,California,206.25999
1989,3,CA,6,California,218.11
1989,4,CA,6,California,225.02
1990,1,CA,6,California,227.74001
1990,2,CA,6,California,228.50999
1990,3,CA,6,California,230.42999
1990,4,CA,6,California,228.87
1991,1,CA,6,California,228.67999
1991,2,CA,6,California,227.23
1991,3,CA,6,California,227.23
1991,4,CA,6,California,228.92
1992,1,CA,6,California,227.69
1992,2,CA,6,California,225.33
1992,3,CA,6,California,224.88
1992,4,CA,6,California,222.8
1993,1,CA,6,California,219.28999
1993,2,CA,6,California,217.41
1993,3,CA,6,California,215.57001
1993,4,CA,6,California,214.27
1994,1,CA,6,California,212.14
1994,2,CA,6,California,207.06
1994,3,CA,6,California,203.97
1994,4,CA,6,California,200.95
1995,1,CA,6,California,199.64999
1995,2,CA,6,California,201.5
1995,3,CA,6,California,203.8
1995,4,CA,6,California,203.50999
1996,1,CA,6,California,203.53
1996,2,CA,6,California,200.91
1996,3,CA,6,California,200.53999
1996,4,CA,6,California,201.56
1997,1,CA,6,California,202.62
1997,2,CA,6,California,204.62
1997,3,CA,6,California,208.73
1997,4,CA,6,California,212.35001
1998,1,CA,6,California,216.92999
1998,2,CA,6,California,221.59
1998,3,CA,6,California,227.39999
1998,4,CA,6,California,231.75
1999,1,CA,6,California,235.32001
1999,2,CA,6,California,239.39
1999,3,CA,6,California,244.84
1999,4,CA,6,California,250.03999
2000,1,CA,6,California,260.92001
2000,2,CA,6,California,267.95001
2000,3,CA,6,California,276.92999
2000,4,CA,6,California,285.48999
2001,1,CA,6,California,296.48001
2001,2,CA,6,California,305.51999
2001,3,CA,6,California,311.98001
2001,4,CA,6,California,316.35999
2002,1,CA,6,California,324.81
2002,2,CA,6,California,335.84
2002,3,CA,6,California,348.45999
2002,4,CA,6,California,358.62
2003,1,CA,6,California,366.91
2003,2,CA,6,California,373.75
2003,3,CA,6,California,386.35999
2003,4,CA,6,California,411.06
2004,1,CA,6,California,424.23001
2004,2,CA,6,California,450.72
2004,3,CA,6,California,496.57001
2004,4,CA,6,California,515.53998
2005,1,CA,6,California,538.03998
2005,2,CA,6,California,569.44
2005,3,CA,6,California,597.51001
2005,4,CA,6,California,624.25
2006,1,CA,6,California,637.15997
2006,2,CA,6,California,642.84998
2006,3,CA,6,California,644.88
2006,4,CA,6,California,640.97998
2007,1,CA,6,California,632.01001
2007,2,CA,6,California,621.23999
2007,3,CA,6,California,598.21997
2007,4,CA,6,California,574
2008,1,CA,6,California,541.91998
2008,2,CA,6,California,497.39999
2008,3,CA,6,California,459.85999
2008,4,CA,6,California,444.01001
2009,1,CA,6,California,439.84
2009,2,CA,6,California,419.73999
2009,3,CA,6,California,410.47
2009,4,CA,6,California,411.81
2010,1,CA,6,California,408.91
2010,2,CA,6,California,407.73999
2010,3,CA,6,California,409.76001
2010,4,CA,6,California,405.16
2011,1,CA,6,California,390.94
2011,2,CA,6,California,384.57999
2011,3,CA,6,California,385.95001
2011,4,CA,6,California,384.64001
2012,1,CA,6,California,380.22
2012,2,CA,6,California,380.95999
2012,3,CA,6,California,389.14999
2012,4,CA,6,California,397.14001
2013,1,CA,6,California,406.09
2013,2,CA,6,California,425.19
2013,3,CA,6,California,449
2013,4,CA,6,California,464.07999
2014,1,CA,6,California,474.10999
2014,2,CA,6,California,486.53
2014,3,CA,6,California,496.88
2014,4,CA,6,California,502.38
2015,1,CA,6,California,506.64001
2015,2,CA,6,California,519.02002
2015,3,CA,6,California,533.39001
2015,4,CA,6,California,540.85999
2016,1,CA,6,California,547.71997
2016,2,CA,6,California,557.34998
2016,3,CA,6,California,568.64001
2016,4,CA,6,California,577.23999
2017,1,CA,6,California,588.34998
2017,2,CA,6,California,601.85999
2017,3,CA,6,California,613.66998
2017,4,CA,6,California,624.83002
2018,1,CA,6,California,637.53003
2018,2,CA,6,California,655.15002
2018,3,CA,6,California,666.79999
2018,4,CA,6,California,667.79999
1975,1,CO,8,Colorado,54.200001
1975,2,CO,8,Colorado,54.240002
1975,3,CO,8,Colorado,54.459999
1975,4,CO,8,Colorado,55.110001
1976,1,CO,8,Colorado,54.919998
1976,2,CO,8,Colorado,59.849998
1976,3,CO,8,Colorado,59.77
1976,4,CO,8,Colorado,61.810001
1977,1,CO,8,Colorado,64.519997
1977,2,CO,8,Colorado,65.480003
1977,3,CO,8,Colorado,69.059998
1977,4,CO,8,Colorado,73.059998
1978,1,CO,8,Colorado,76.110001
1978,2,CO,8,Colorado,79.970001
1978,3,CO,8,Colorado,84.290001
1978,4,CO,8,Colorado,87.93
1979,1,CO,8,Colorado,91.760002
1979,2,CO,8,Colorado,94.779999
1979,3,CO,8,Colorado,97.709999
1979,4,CO,8,Colorado,99.459999
1980,1,CO,8,Colorado,100
1980,2,CO,8,Colorado,102.19
1980,3,CO,8,Colorado,106.74
1980,4,CO,8,Colorado,106.35
1981,1,CO,8,Colorado,106.53
1981,2,CO,8,Colorado,108.38
1981,3,CO,8,Colorado,114.72
1981,4,CO,8,Colorado,114.52
1982,1,CO,8,Colorado,119.27
1982,2,CO,8,Colorado,121.18
1982,3,CO,8,Colorado,122.57
1982,4,CO,8,Colorado,126.77
1983,1,CO,8,Colorado,126.74
1983,2,CO,8,Colorado,125.42
1983,3,CO,8,Colorado,126.95
1983,4,CO,8,Colorado,121.83
1984,1,CO,8,Colorado,126.67
1984,2,CO,8,Colorado,125.92
1984,3,CO,8,Colorado,126.07
1984,4,CO,8,Colorado,124.27
1985,1,CO,8,Colorado,126.96
1985,2,CO,8,Colorado,126.21
1985,3,CO,8,Colorado,127.06
1985,4,CO,8,Colorado,124.71
1986,1,CO,8,Colorado,129.17999
1986,2,CO,8,Colorado,130.03
1986,3,CO,8,Colorado,129.08
1986,4,CO,8,Colorado,128.44
1987,1,CO,8,Colorado,130.24001
1987,2,CO,8,Colorado,128.69
1987,3,CO,8,Colorado,125.83
1987,4,CO,8,Colorado,124.73
1988,1,CO,8,Colorado,125.6
1988,2,CO,8,Colorado,125.42
1988,3,CO,8,Colorado,124.25
1988,4,CO,8,Colorado,123.53
1989,1,CO,8,Colorado,123.8
1989,2,CO,8,Colorado,124.76
1989,3,CO,8,Colorado,127.29
1989,4,CO,8,Colorado,126.81
1990,1,CO,8,Colorado,127.2
1990,2,CO,8,Colorado,128.10001
1990,3,CO,8,Colorado,129.07001
1990,4,CO,8,Colorado,129.52
1991,1,CO,8,Colorado,131.00999
1991,2,CO,8,Colorado,132.59
1991,3,CO,8,Colorado,133.7
1991,4,CO,8,Colorado,135.92999
1992,1,CO,8,Colorado,137.98
1992,2,CO,8,Colorado,141.05
1992,3,CO,8,Colorado,144.09
1992,4,CO,8,Colorado,146.84
1993,1,CO,8,Colorado,149.52
1993,2,CO,8,Colorado,153.24001
1993,3,CO,8,Colorado,157.55
1993,4,CO,8,Colorado,161.41
1994,1,CO,8,Colorado,166.27
1994,2,CO,8,Colorado,173.64999
1994,3,CO,8,Colorado,178.25999
1994,4,CO,8,Colorado,179.3
1995,1,CO,8,Colorado,182.87
1995,2,CO,8,Colorado,186.42999
1995,3,CO,8,Colorado,190.27
1995,4,CO,8,Colorado,193.22
1996,1,CO,8,Colorado,195.61
1996,2,CO,8,Colorado,198.31
1996,3,CO,8,Colorado,200.57001
1996,4,CO,8,Colorado,203.24001
1997,1,CO,8,Colorado,205.56
1997,2,CO,8,Colorado,208.36
1997,3,CO,8,Colorado,211.59
1997,4,CO,8,Colorado,214.89999
1998,1,CO,8,Colorado,217.94
1998,2,CO,8,Colorado,220.53
1998,3,CO,8,Colorado,224.64999
1998,4,CO,8,Colorado,227.39
1999,1,CO,8,Colorado,231.62
1999,2,CO,8,Colorado,238.72
1999,3,CO,8,Colorado,246.57001
1999,4,CO,8,Colorado,250.92999
2000,1,CO,8,Colorado,260.37
2000,2,CO,8,Colorado,266.73001
2000,3,CO,8,Colorado,273.75
2000,4,CO,8,Colorado,279.97
2001,1,CO,8,Colorado,287.82999
2001,2,CO,8,Colorado,293.64999
2001,3,CO,8,Colorado,299.16
2001,4,CO,8,Colorado,301.64001
2002,1,CO,8,Colorado,305.14001
2002,2,CO,8,Colorado,308.47
2002,3,CO,8,Colorado,312.88
2002,4,CO,8,Colorado,314.82999
2003,1,CO,8,Colorado,315.67001
2003,2,CO,8,Colorado,317.09
2003,3,CO,8,Colorado,318.48001
2003,4,CO,8,Colorado,322.25
2004,1,CO,8,Colorado,324.62
2004,2,CO,8,Colorado,327.07999
2004,3,CO,8,Colorado,331.64001
2004,4,CO,8,Colorado,334.79001
2005,1,CO,8,Colorado,338.26999
2005,2,CO,8,Colorado,343.14001
2005,3,CO,8,Colorado,348.42999
2005,4,CO,8,Colorado,351.67999
2006,1,CO,8,Colorado,352.75
2006,2,CO,8,Colorado,354.48001
2006,3,CO,8,Colorado,356.01999
2006,4,CO,8,Colorado,359.29001
2007,1,CO,8,Colorado,360.10001
2007,2,CO,8,Colorado,360.94
2007,3,CO,8,Colorado,358.5
2007,4,CO,8,Colorado,359.48001
2008,1,CO,8,Colorado,361
2008,2,CO,8,Colorado,359.10999
2008,3,CO,8,Colorado,351.76999
2008,4,CO,8,Colorado,352.76001
2009,1,CO,8,Colorado,359.20999
2009,2,CO,8,Colorado,353.41
2009,3,CO,8,Colorado,345.07001
2009,4,CO,8,Colorado,344.28
2010,1,CO,8,Colorado,340.57001
2010,2,CO,8,Colorado,336.76999
2010,3,CO,8,Colorado,341.10999
2010,4,CO,8,Colorado,339.5
2011,1,CO,8,Colorado,331.20001
2011,2,CO,8,Colorado,325.89001
2011,3,CO,8,Colorado,329.06
2011,4,CO,8,Colorado,331.5
2012,1,CO,8,Colorado,329.70999
2012,2,CO,8,Colorado,330.92999
2012,3,CO,8,Colorado,336.23001
2012,4,CO,8,Colorado,339.19
2013,1,CO,8,Colorado,343.82001
2013,2,CO,8,Colorado,351.25
2013,3,CO,8,Colorado,360.88
2013,4,CO,8,Colorado,364.26999
2014,1,CO,8,Colorado,369.60001
2014,2,CO,8,Colorado,382.34
2014,3,CO,8,Colorado,390.85999
2014,4,CO,8,Colorado,396.95999
2015,1,CO,8,Colorado,403.67001
2015,2,CO,8,Colorado,421.26999
2015,3,CO,8,Colorado,437.42999
2015,4,CO,8,Colorado,443.76999
2016,1,CO,8,Colorado,452.04001
2016,2,CO,8,Colorado,468.31
2016,3,CO,8,Colorado,480.56
2016,4,CO,8,Colorado,488.42001
2017,1,CO,8,Colorado,498.5
2017,2,CO,8,Colorado,517.46997
2017,3,CO,8,Colorado,525.65997
2017,4,CO,8,Colorado,533.97998
2018,1,CO,8,Colorado,549.28998
2018,2,CO,8,Colorado,567.08002
2018,3,CO,8,Colorado,577.62
2018,4,CO,8,Colorado,578.76001
1975,1,CT,9,Connecticut,62.689999
1975,2,CT,9,Connecticut,62.279999
1975,3,CT,9,Connecticut,61.68
1975,4,CT,9,Connecticut,62.09
1976,1,CT,9,Connecticut,65.120003
1976,2,CT,9,Connecticut,64.07
1976,3,CT,9,Connecticut,67
1976,4,CT,9,Connecticut,68.169998
1977,1,CT,9,Connecticut,64.029999
1977,2,CT,9,Connecticut,68.349998
1977,3,CT,9,Connecticut,71.779999
1977,4,CT,9,Connecticut,72.580002
1978,1,CT,9,Connecticut,73.580002
1978,2,CT,9,Connecticut,79.900002
1978,3,CT,9,Connecticut,87.360001
1978,4,CT,9,Connecticut,88.419998
1979,1,CT,9,Connecticut,95.620003
1979,2,CT,9,Connecticut,97.879997
1979,3,CT,9,Connecticut,100.8
1979,4,CT,9,Connecticut,101.89
1980,1,CT,9,Connecticut,100
1980,2,CT,9,Connecticut,101.87
1980,3,CT,9,Connecticut,104.24
1980,4,CT,9,Connecticut,105.25
1981,1,CT,9,Connecticut,104.09
1981,2,CT,9,Connecticut,110.5
1981,3,CT,9,Connecticut,114.2
1981,4,CT,9,Connecticut,112.35
1982,1,CT,9,Connecticut,111.95
1982,2,CT,9,Connecticut,112
1982,3,CT,9,Connecticut,111.02
1982,4,CT,9,Connecticut,113.02
1983,1,CT,9,Connecticut,119.11
1983,2,CT,9,Connecticut,121.38
1983,3,CT,9,Connecticut,122.95
1983,4,CT,9,Connecticut,126.41
1984,1,CT,9,Connecticut,131.44
1984,2,CT,9,Connecticut,134.94
1984,3,CT,9,Connecticut,140.52
1984,4,CT,9,Connecticut,142.28
1985,1,CT,9,Connecticut,148.88
1985,2,CT,9,Connecticut,155.92
1985,3,CT,9,Connecticut,160.45
1985,4,CT,9,Connecticut,169.14
1986,1,CT,9,Connecticut,174.97
1986,2,CT,9,Connecticut,185.89
1986,3,CT,9,Connecticut,199.88
1986,4,CT,9,Connecticut,213.21001
1987,1,CT,9,Connecticut,225.5
1987,2,CT,9,Connecticut,237.92999
1987,3,CT,9,Connecticut,250.34
1987,4,CT,9,Connecticut,258.19
1988,1,CT,9,Connecticut,263.84
1988,2,CT,9,Connecticut,268.17001
1988,3,CT,9,Connecticut,266.60999
1988,4,CT,9,Connecticut,266.59
1989,1,CT,9,Connecticut,262.32001
1989,2,CT,9,Connecticut,262.39999
1989,3,CT,9,Connecticut,263.09
1989,4,CT,9,Connecticut,262.03
1990,1,CT,9,Connecticut,258.20999
1990,2,CT,9,Connecticut,250.3
1990,3,CT,9,Connecticut,247.69
1990,4,CT,9,Connecticut,241.02
1991,1,CT,9,Connecticut,240.57001
1991,2,CT,9,Connecticut,237.22
1991,3,CT,9,Connecticut,234.53
1991,4,CT,9,Connecticut,236.78999
1992,1,CT,9,Connecticut,237.74001
1992,2,CT,9,Connecticut,233.23
1992,3,CT,9,Connecticut,234.00999
1992,4,CT,9,Connecticut,233.77
1993,1,CT,9,Connecticut,230.19
1993,2,CT,9,Connecticut,230.81
1993,3,CT,9,Connecticut,230.81
1993,4,CT,9,Connecticut,231.39999
1994,1,CT,9,Connecticut,229.47
1994,2,CT,9,Connecticut,224.32001
1994,3,CT,9,Connecticut,221.38
1994,4,CT,9,Connecticut,218.66
1995,1,CT,9,Connecticut,217.44
1995,2,CT,9,Connecticut,220.13
1995,3,CT,9,Connecticut,225.59
1995,4,CT,9,Connecticut,225.74001
1996,1,CT,9,Connecticut,228.78
1996,2,CT,9,Connecticut,225.78999
1996,3,CT,9,Connecticut,222.64
1996,4,CT,9,Connecticut,224.03999
1997,1,CT,9,Connecticut,225.23
1997,2,CT,9,Connecticut,226.39
1997,3,CT,9,Connecticut,228.97
1997,4,CT,9,Connecticut,231.22
1998,1,CT,9,Connecticut,236.72
1998,2,CT,9,Connecticut,236.85001
1998,3,CT,9,Connecticut,240.34
1998,4,CT,9,Connecticut,243.49001
1999,1,CT,9,Connecticut,246.75
1999,2,CT,9,Connecticut,249.82001
1999,3,CT,9,Connecticut,254.52
1999,4,CT,9,Connecticut,257.69
2000,1,CT,9,Connecticut,262.57999
2000,2,CT,9,Connecticut,269.67001
2000,3,CT,9,Connecticut,275.5
2000,4,CT,9,Connecticut,279.23001
2001,1,CT,9,Connecticut,286.17001
2001,2,CT,9,Connecticut,292.26999
2001,3,CT,9,Connecticut,299.48001
2001,4,CT,9,Connecticut,304.70001
2002,1,CT,9,Connecticut,311.23001
2002,2,CT,9,Connecticut,320.07999
2002,3,CT,9,Connecticut,328.82999
2002,4,CT,9,Connecticut,335.72
2003,1,CT,9,Connecticut,339.95999
2003,2,CT,9,Connecticut,345.57001
2003,3,CT,9,Connecticut,353.79001
2003,4,CT,9,Connecticut,366.69
2004,1,CT,9,Connecticut,373.09
2004,2,CT,9,Connecticut,385.03
2004,3,CT,9,Connecticut,404.76001
2004,4,CT,9,Connecticut,412.53
2005,1,CT,9,Connecticut,423.13
2005,2,CT,9,Connecticut,437.32999
2005,3,CT,9,Connecticut,449.22
2005,4,CT,9,Connecticut,458.29001
2006,1,CT,9,Connecticut,464.45999
2006,2,CT,9,Connecticut,466.60001
2006,3,CT,9,Connecticut,467.10999
2006,4,CT,9,Connecticut,469.64001
2007,1,CT,9,Connecticut,473.01999
2007,2,CT,9,Connecticut,469.04001
2007,3,CT,9,Connecticut,465.45001
2007,4,CT,9,Connecticut,464.67001
2008,1,CT,9,Connecticut,464.13
2008,2,CT,9,Connecticut,453.23001
2008,3,CT,9,Connecticut,439.06
2008,4,CT,9,Connecticut,435.60999
2009,1,CT,9,Connecticut,439.16
2009,2,CT,9,Connecticut,424.84
2009,3,CT,9,Connecticut,413.89001
2009,4,CT,9,Connecticut,412.67999
2010,1,CT,9,Connecticut,407.70001
2010,2,CT,9,Connecticut,403.10999
2010,3,CT,9,Connecticut,407.82999
2010,4,CT,9,Connecticut,408.35001
2011,1,CT,9,Connecticut,397.85001
2011,2,CT,9,Connecticut,390.62
2011,3,CT,9,Connecticut,391.85001
2011,4,CT,9,Connecticut,394.92001
2012,1,CT,9,Connecticut,388.35001
2012,2,CT,9,Connecticut,384.57001
2012,3,CT,9,Connecticut,385.54001
2012,4,CT,9,Connecticut,386.89001
2013,1,CT,9,Connecticut,384.76999
2013,2,CT,9,Connecticut,383.45999
2013,3,CT,9,Connecticut,383.17999
2013,4,CT,9,Connecticut,380.09
2014,1,CT,9,Connecticut,379.62
2014,2,CT,9,Connecticut,381.87
2014,3,CT,9,Connecticut,385.09
2014,4,CT,9,Connecticut,385.31
2015,1,CT,9,Connecticut,389.32001
2015,2,CT,9,Connecticut,390.51001
2015,3,CT,9,Connecticut,388.79999
2015,4,CT,9,Connecticut,388.79999
2016,1,CT,9,Connecticut,388.85999
2016,2,CT,9,Connecticut,391.57999
2016,3,CT,9,Connecticut,394.76001
2016,4,CT,9,Connecticut,396.03
2017,1,CT,9,Connecticut,390.82999
2017,2,CT,9,Connecticut,397.67999
2017,3,CT,9,Connecticut,400.29999
2017,4,CT,9,Connecticut,401.34
2018,1,CT,9,Connecticut,398.98001
2018,2,CT,9,Connecticut,403.5
2018,3,CT,9,Connecticut,408.10999
2018,4,CT,9,Connecticut,406.95999
1975,1,DC,11,District of Columbia,45.049999
1975,2,DC,11,District of Columbia,47.130001
1975,3,DC,11,District of Columbia,47.220001
1975,4,DC,11,District of Columbia,54.049999
1976,1,DC,11,District of Columbia,51.509998
1976,2,DC,11,District of Columbia,52.580002
1976,3,DC,11,District of Columbia,58.040001
1976,4,DC,11,District of Columbia,57.740002
1977,1,DC,11,District of Columbia,59.740002
1977,2,DC,11,District of Columbia,63.509998
1977,3,DC,11,District of Columbia,66.529999
1977,4,DC,11,District of Columbia,71.690002
1978,1,DC,11,District of Columbia,68.150002
1978,2,DC,11,District of Columbia,76.660004
1978,3,DC,11,District of Columbia,81.25
1978,4,DC,11,District of Columbia,79.839996
1979,1,DC,11,District of Columbia,88.540001
1979,2,DC,11,District of Columbia,88.68
1979,3,DC,11,District of Columbia,91.050003
1979,4,DC,11,District of Columbia,98.580002
1980,1,DC,11,District of Columbia,100
1980,2,DC,11,District of Columbia,96.139999
1980,3,DC,11,District of Columbia,98.669998
1980,4,DC,11,District of Columbia,101.14
1981,1,DC,11,District of Columbia,94.309998
1981,2,DC,11,District of Columbia,105.28
1981,3,DC,11,District of Columbia,96.849998
1981,4,DC,11,District of Columbia,103.85
1982,1,DC,11,District of Columbia,89.949997
1982,2,DC,11,District of Columbia,103.36
1982,3,DC,11,District of Columbia,93.339996
1982,4,DC,11,District of Columbia,99.860001
1983,1,DC,11,District of Columbia,94.779999
1983,2,DC,11,District of Columbia,97.089996
1983,3,DC,11,District of Columbia,101.63
1983,4,DC,11,District of Columbia,100.6
1984,1,DC,11,District of Columbia,101.58
1984,2,DC,11,District of Columbia,103.61
1984,3,DC,11,District of Columbia,105.64
1984,4,DC,11,District of Columbia,108.06
1985,1,DC,11,District of Columbia,107.47
1985,2,DC,11,District of Columbia,110.83
1985,3,DC,11,District of Columbia,111.8
1985,4,DC,11,District of Columbia,114.02
1986,1,DC,11,District of Columbia,114.3
1986,2,DC,11,District of Columbia,119.54
1986,3,DC,11,District of Columbia,122.87
1986,4,DC,11,District of Columbia,127.7
1987,1,DC,11,District of Columbia,132.59
1987,2,DC,11,District of Columbia,135.50999
1987,3,DC,11,District of Columbia,139.87
1987,4,DC,11,District of Columbia,145.46001
1988,1,DC,11,District of Columbia,153.89999
1988,2,DC,11,District of Columbia,161.72
1988,3,DC,11,District of Columbia,164.87
1988,4,DC,11,District of Columbia,169.84
1989,1,DC,11,District of Columbia,179.88
1989,2,DC,11,District of Columbia,180.59
1989,3,DC,11,District of Columbia,182.83
1989,4,DC,11,District of Columbia,186.57001
1990,1,DC,11,District of Columbia,192.3
1990,2,DC,11,District of Columbia,192.06
1990,3,DC,11,District of Columbia,186.96001
1990,4,DC,11,District of Columbia,187.67
1991,1,DC,11,District of Columbia,189.94
1991,2,DC,11,District of Columbia,191.56
1991,3,DC,11,District of Columbia,189.52
1991,4,DC,11,District of Columbia,192.78
1992,1,DC,11,District of Columbia,195.8
1992,2,DC,11,District of Columbia,195.78
1992,3,DC,11,District of Columbia,195.49001
1992,4,DC,11,District of Columbia,194
1993,1,DC,11,District of Columbia,192.92999
1993,2,DC,11,District of Columbia,193.47
1993,3,DC,11,District of Columbia,193.88
1993,4,DC,11,District of Columbia,194.42999
1994,1,DC,11,District of Columbia,195.81
1994,2,DC,11,District of Columbia,188.45
1994,3,DC,11,District of Columbia,188.8
1994,4,DC,11,District of Columbia,181.78999
1995,1,DC,11,District of Columbia,184.42
1995,2,DC,11,District of Columbia,183.16
1995,3,DC,11,District of Columbia,188.14999
1995,4,DC,11,District of Columbia,191.75
1996,1,DC,11,District of Columbia,194.22
1996,2,DC,11,District of Columbia,189.99001
1996,3,DC,11,District of Columbia,187.8
1996,4,DC,11,District of Columbia,188.66
1997,1,DC,11,District of Columbia,189.22
1997,2,DC,11,District of Columbia,190.72
1997,3,DC,11,District of Columbia,189.49001
1997,4,DC,11,District of Columbia,189.33
1998,1,DC,11,District of Columbia,196.83
1998,2,DC,11,District of Columbia,198.31
1998,3,DC,11,District of Columbia,199.75
1998,4,DC,11,District of Columbia,205.42
1999,1,DC,11,District of Columbia,207.49001
1999,2,DC,11,District of Columbia,212.00999
1999,3,DC,11,District of Columbia,218.09
1999,4,DC,11,District of Columbia,224.89
2000,1,DC,11,District of Columbia,234.47
2000,2,DC,11,District of Columbia,243.09
2000,3,DC,11,District of Columbia,250.73
2000,4,DC,11,District of Columbia,255.47
2001,1,DC,11,District of Columbia,266.07001
2001,2,DC,11,District of Columbia,278.22
2001,3,DC,11,District of Columbia,289.85999
2001,4,DC,11,District of Columbia,298.73001
2002,1,DC,11,District of Columbia,308.12
2002,2,DC,11,District of Columbia,319.37
2002,3,DC,11,District of Columbia,333.98999
2002,4,DC,11,District of Columbia,343.94
2003,1,DC,11,District of Columbia,351.60999
2003,2,DC,11,District of Columbia,358.54999
2003,3,DC,11,District of Columbia,369.82999
2003,4,DC,11,District of Columbia,389.57001
2004,1,DC,11,District of Columbia,404.82001
2004,2,DC,11,District of Columbia,424.53
2004,3,DC,11,District of Columbia,454.47
2004,4,DC,11,District of Columbia,478.73999
2005,1,DC,11,District of Columbia,500.73001
2005,2,DC,11,District of Columbia,530.03998
2005,3,DC,11,District of Columbia,561.66998
2005,4,DC,11,District of Columbia,589.87
2006,1,DC,11,District of Columbia,598.28003
2006,2,DC,11,District of Columbia,606.19
2006,3,DC,11,District of Columbia,612.17999
2006,4,DC,11,District of Columbia,622.17999
2007,1,DC,11,District of Columbia,626.84003
2007,2,DC,11,District of Columbia,627.13
2007,3,DC,11,District of Columbia,628.34998
2007,4,DC,11,District of Columbia,620.63
2008,1,DC,11,District of Columbia,607.71002
2008,2,DC,11,District of Columbia,591.97998
2008,3,DC,11,District of Columbia,578.40002
2008,4,DC,11,District of Columbia,571.29999
2009,1,DC,11,District of Columbia,573.09998
2009,2,DC,11,District of Columbia,556.31
2009,3,DC,11,District of Columbia,550.95001
2009,4,DC,11,District of Columbia,558.15002
2010,1,DC,11,District of Columbia,552.03998
2010,2,DC,11,District of Columbia,554.39001
2010,3,DC,11,District of Columbia,563
2010,4,DC,11,District of Columbia,562.21997
2011,1,DC,11,District of Columbia,554.53003
2011,2,DC,11,District of Columbia,561.95001
2011,3,DC,11,District of Columbia,563.69
2011,4,DC,11,District of Columbia,570.21997
2012,1,DC,11,District of Columbia,573.58002
2012,2,DC,11,District of Columbia,576.54999
2012,3,DC,11,District of Columbia,586.14001
2012,4,DC,11,District of Columbia,596.83002
2013,1,DC,11,District of Columbia,607.63
2013,2,DC,11,District of Columbia,626.21997
2013,3,DC,11,District of Columbia,652.37
2013,4,DC,11,District of Columbia,655.40997
2014,1,DC,11,District of Columbia,671
2014,2,DC,11,District of Columbia,686.17999
2014,3,DC,11,District of Columbia,694.41998
2014,4,DC,11,District of Columbia,709.75
2015,1,DC,11,District of Columbia,712.81
2015,2,DC,11,District of Columbia,724.64001
2015,3,DC,11,District of Columbia,745.75
2015,4,DC,11,District of Columbia,761.78003
2016,1,DC,11,District of Columbia,770.53003
2016,2,DC,11,District of Columbia,788.15997
2016,3,DC,11,District of Columbia,789.08002
2016,4,DC,11,District of Columbia,806.89001
2017,1,DC,11,District of Columbia,817.53998
2017,2,DC,11,District of Columbia,836.78998
2017,3,DC,11,District of Columbia,852.04999
2017,4,DC,11,District of Columbia,863.28003
2018,1,DC,11,District of Columbia,878.06
